source,target,penalty
66512,17813,158.7076
17813,66512,158.7076
66512,12524,158.7076
12524,66512,158.7076
17813,12524,158.7076
12524,17813,158.7076
95959,30886,40.6860
30886,95959,40.6860
95959,93263,40.6860
93263,95959,40.6860
30886,93263,40.6860
93263,30886,40.6860
30143,25583,111.0583
25583,30143,111.0583
30143,65307,111.0583
65307,30143,111.0583
30143,21261,111.0583
21261,30143,111.0583
30143,21991,111.0583
21991,30143,111.0583
25583,65307,111.0583
65307,25583,111.0583
25583,21261,111.0583
21261,25583,111.0583
25583,21991,111.0583
21991,25583,111.0583
65307,21261,111.0583
21261,65307,111.0583
65307,21991,111.0583
21991,65307,111.0583
21261,21991,111.0583
21991,21261,111.0583
75668,118396,95.5069
118396,75668,95.5069
75668,64847,95.5069
64847,75668,95.5069
75668,17975,95.5069
17975,75668,95.5069
118396,64847,95.5069
64847,118396,95.5069
118396,17975,95.5069
17975,118396,95.5069
64847,17975,95.5069
17975,64847,95.5069
100063,23092,104.0193
23092,100063,104.0193
100063,56782,104.0193
56782,100063,104.0193
100063,44015,104.0193
44015,100063,104.0193
100063,110029,104.0193
110029,100063,104.0193
23092,56782,104.0193
56782,23092,104.0193
23092,44015,104.0193
44015,23092,104.0193
23092,110029,104.0193
110029,23092,104.0193
56782,44015,104.0193
44015,56782,104.0193
56782,110029,104.0193
110029,56782,104.0193
44015,110029,104.0193
110029,44015,104.0193
53066,62272,63.5744
62272,53066,63.5744
53066,99991,63.5744
99991,53066,63.5744
53066,31545,63.5744
31545,53066,63.5744
62272,99991,63.5744
99991,62272,63.5744
62272,31545,63.5744
31545,62272,63.5744
99991,31545,63.5744
31545,99991,63.5744
115377,12838,147.2762
12838,115377,147.2762
115377,36508,147.2762
36508,115377,147.2762
12838,36508,147.2762
36508,12838,147.2762
6574,68358,52.2197
68358,6574,52.2197
6574,100589,52.2197
100589,6574,52.2197
68358,100589,52.2197
100589,68358,52.2197
90912,51899,127.1442
51899,90912,127.1442
90912,104147,127.1442
104147,90912,127.1442
51899,104147,127.1442
104147,51899,127.1442
64088,81385,210.3367
81385,64088,210.3367
64088,63629,210.3367
63629,64088,210.3367
64088,102466,210.3367
102466,64088,210.3367
81385,63629,210.3367
63629,81385,210.3367
81385,102466,210.3367
102466,81385,210.3367
63629,102466,210.3367
102466,63629,210.3367
108880,42583,75.9848
42583,108880,75.9848
108880,90030,75.9848
90030,108880,75.9848
108880,101857,75.9848
101857,108880,75.9848
108880,118978,75.9848
118978,108880,75.9848
42583,90030,75.9848
90030,42583,75.9848
42583,101857,75.9848
101857,42583,75.9848
42583,118978,75.9848
118978,42583,75.9848
90030,101857,75.9848
101857,90030,75.9848
90030,118978,75.9848
118978,90030,75.9848
101857,118978,75.9848
118978,101857,75.9848
98054,44326,92.7762
44326,98054,92.7762
98054,66121,92.7762
66121,98054,92.7762
44326,66121,92.7762
66121,44326,92.7762
8702,1250,122.5615
1250,8702,122.5615
8702,81974,122.5615
81974,8702,122.5615
1250,81974,122.5615
81974,1250,122.5615
6303,12488,270.8746
12488,6303,270.8746
6303,10985,270.8746
10985,6303,270.8746
12488,10985,270.8746
10985,12488,270.8746
76469,75955,91.5973
75955,76469,91.5973
76469,68345,91.5973
68345,76469,91.5973
76469,54484,91.5973
54484,76469,91.5973
75955,68345,91.5973
68345,75955,91.5973
75955,54484,91.5973
54484,75955,91.5973
68345,54484,91.5973
54484,68345,91.5973
79556,101373,161.4062
101373,79556,161.4062
79556,28543,161.4062
28543,79556,161.4062
79556,68233,161.4062
68233,79556,161.4062
101373,28543,161.4062
28543,101373,161.4062
101373,68233,161.4062
68233,101373,161.4062
28543,68233,161.4062
68233,28543,161.4062
112397,70751,62.0389
70751,112397,62.0389
112397,12954,62.0389
12954,112397,62.0389
112397,11825,62.0389
11825,112397,62.0389
112397,117206,62.0389
117206,112397,62.0389
70751,12954,62.0389
12954,70751,62.0389
70751,11825,62.0389
11825,70751,62.0389
70751,117206,62.0389
117206,70751,62.0389
12954,11825,62.0389
11825,12954,62.0389
12954,117206,62.0389
117206,12954,62.0389
11825,117206,62.0389
117206,11825,62.0389
57262,2310,68.7037
2310,57262,68.7037
57262,102493,68.7037
102493,57262,68.7037
57262,89912,68.7037
89912,57262,68.7037
2310,102493,68.7037
102493,2310,68.7037
2310,89912,68.7037
89912,2310,68.7037
102493,89912,68.7037
89912,102493,68.7037
108208,96698,179.6750
96698,108208,179.6750
108208,88676,179.6750
88676,108208,179.6750
108208,60624,179.6750
60624,108208,179.6750
96698,88676,179.6750
88676,96698,179.6750
96698,60624,179.6750
60624,96698,179.6750
88676,60624,179.6750
60624,88676,179.6750
23081,116278,56.8740
116278,23081,56.8740
23081,24568,56.8740
24568,23081,56.8740
116278,24568,56.8740
24568,116278,56.8740
32010,120053,105.2504
120053,32010,105.2504
32010,13960,105.2504
13960,32010,105.2504
32010,105887,105.2504
105887,32010,105.2504
120053,13960,105.2504
13960,120053,105.2504
120053,105887,105.2504
105887,120053,105.2504
13960,105887,105.2504
105887,13960,105.2504
108016,23896,89.8961
23896,108016,89.8961
108016,75717,89.8961
75717,108016,89.8961
23896,75717,89.8961
75717,23896,89.8961
111024,46181,21.7950
46181,111024,21.7950
111024,31409,21.7950
31409,111024,21.7950
111024,108641,21.7950
108641,111024,21.7950
46181,31409,21.7950
31409,46181,21.7950
46181,108641,21.7950
108641,46181,21.7950
31409,108641,21.7950
108641,31409,21.7950
4488,48104,132.1805
48104,4488,132.1805
4488,76691,132.1805
76691,4488,132.1805
4488,114833,132.1805
114833,4488,132.1805
4488,64337,132.1805
64337,4488,132.1805
48104,76691,132.1805
76691,48104,132.1805
48104,114833,132.1805
114833,48104,132.1805
48104,64337,132.1805
64337,48104,132.1805
76691,114833,132.1805
114833,76691,132.1805
76691,64337,132.1805
64337,76691,132.1805
114833,64337,132.1805
64337,114833,132.1805
47526,2284,182.7014
2284,47526,182.7014
47526,103839,182.7014
103839,47526,182.7014
47526,76329,182.7014
76329,47526,182.7014
47526,97555,182.7014
97555,47526,182.7014
2284,103839,182.7014
103839,2284,182.7014
2284,76329,182.7014
76329,2284,182.7014
2284,97555,182.7014
97555,2284,182.7014
103839,76329,182.7014
76329,103839,182.7014
103839,97555,182.7014
97555,103839,182.7014
76329,97555,182.7014
97555,76329,182.7014
15600,94677,151.9619
94677,15600,151.9619
15600,64480,151.9619
64480,15600,151.9619
15600,97405,151.9619
97405,15600,151.9619
15600,118201,151.9619
118201,15600,151.9619
94677,64480,151.9619
64480,94677,151.9619
94677,97405,151.9619
97405,94677,151.9619
94677,118201,151.9619
118201,94677,151.9619
64480,97405,151.9619
97405,64480,151.9619
64480,118201,151.9619
118201,64480,151.9619
97405,118201,151.9619
118201,97405,151.9619
41930,73809,74.1666
73809,41930,74.1666
41930,89409,74.1666
89409,41930,74.1666
73809,89409,74.1666
89409,73809,74.1666
58846,57904,124.6594
57904,58846,124.6594
58846,43860,124.6594
43860,58846,124.6594
58846,107567,124.6594
107567,58846,124.6594
57904,43860,124.6594
43860,57904,124.6594
57904,107567,124.6594
107567,57904,124.6594
43860,107567,124.6594
107567,43860,124.6594
2209,25316,96.2954
25316,2209,96.2954
2209,69753,96.2954
69753,2209,96.2954
2209,102081,96.2954
102081,2209,96.2954
